timestamp,lat,lon,Total,Countrate,U238,K40,Th232,Cs137,Height,Press,Temp,Hum
1749570388974,63.79179849293123,9.371945291411537,75,130,-26.095,161.188,67.876,20.946,57.5,1007.4912358283432,13.465618762475051,62.0187624750499
1749570389574,63.791795545259305,9.371924784988725,89,150,36.664,620.495,-36.639,65.142,57.50783540022548,1007.498583532934,13.47,62.01
1749570390176,63.79179287715197,9.371898049914034,79,105,-17.012,122.277,75.152,-2.86,57.616971713810315,1007.5052523952096,13.47,62.01
1749570390777,63.791789897325,9.371875460991667,94,150,-81.523,144.572,113.468,37.021,57.817,1007.5085496510468,13.47,62.00639082751745
1749570391383,63.79178665579867,9.371852212581809,91,160,-16.057,89.197,58.09,32.063,58.018968386023296,1007.5096371884348,13.47,62.00034895314058
1749570391984,63.79178325248198,9.371828911841376,64,95,2.133,399.74,22.8,-2.323,58.237936772046595,1007.5077229540918,13.47,62.00564870259481
1749570392586,63.79178004135456,9.37180600039534,88,134,11.678,-55.05,48.723,8.886,58.636204744069914,1007.5053890329012,13.47,62.01165503489531
1749570393186,63.7917771966112,9.37178334775097,81,170,67.431,191.574,-9.428,25.483,58.928951747088185,1007.5024578265204,13.47,62.0176370887338
1749570393789,63.79177412329396,9.371763518963254,59,104,126.012,-125.707,-31.932,7.042,59.41836220472441,1007.498560479042,13.47365269461078,62.016347305389225
1749570394391,63.79176890954064,9.371776988701413,79,143,29.261,-89.344,34.36,15.965,61.41506890459364,1007.494054491018,13.479660678642714,62.010339321357286
1749570394988,63.791768904414866,9.371710517756515,75,135,-16.499,307.382,25.427,14.098,59.5,1007.4828996007984,13.48,62.01561876247505
1749570395589,63.791766888447775,9.371686139920932,97,130,74.521,74.622,-17.426,43.296,59.51448189762797,1007.4702167497508,13.48,62.02161515453639
1749570396189,63.79176492521667,9.371662410275,96,135,-23.252,193.5,62.296,14.81,59.6095,1007.4547232303092,13.48,62.02759720837488
1749570396789,63.79176336444814,9.371642415354964,71,120,50.044,214.485,-7.385,42.076,59.7,1007.4442722554892,13.48,62.02641716566866
1749570397391,63.79176199449612,9.371627728433,61,80,-3.99,126.647,31.445,15.666,59.690365448504984,1007.4371828343312,13.48,62.02040918163673
1749570397992,63.79176106582363,9.371619762975596,69,100,42.237,132.527,15.022,-4.069,59.6,1007.4222249500998,13.48558882235529,62.02558882235529
1749570398593,63.79176047586766,9.371617146148564,64,90,5.402,314.127,5.937,4.462,59.607116104868915,1007.4095318045862,13.49,62.03
1749570400996,63.79176208580144,9.371616364997228,72,119,-13.752,134.827,36.752,-6.371,60.109317803660566,1007.3874643712576,13.49,62.03
1749570402798,63.7917635391625,9.371615920726567,84,164,7.065,27.43,26.925,66.235,60.390682196339434,1007.3624623130607,13.493539381854436,62.03
1749570405200,63.79176476235995,9.371626495033276,67,135,0.066,64.238,40.725,27.256,59.7089850249584,1007.3464213572854,13.5,62.03748502994012
