timestamp,lat,lon,Total,Countrate,U238,K40,Th232,Cs137,Height,Press,Temp,Hum
1749818724818,63.35497974814753,10.426075812237936,122,221,-4.305,166.682,72.028,36.238,125.23261231281198,1012.1286826693226,28.04687250996016,32.72687250996016
1749818725418,63.35498262879942,10.426087875786516,111,201,7.887,481.956,49.7,4.754,125.41210986267168,1012.1243051844466,28.05,32.727148554336985
1749818726019,63.3549861579035,10.426102448366612,114,185,34.269,392.658,9.113,12.403,125.5,1012.118852442672,28.05,32.72115653040877
1749818726620,63.35499029576817,10.426118061128674,124,200,-8.49,572.285,57.435,0.264,125.5,1012.11943916501,28.05,32.72
1749818727223,63.35499342738761,10.426131530188146,127,207,16.384,319.742,36.524,0.374,125.49000999001,1012.1212409181636,28.05,32.727365269461075
1749818728422,63.354996200907195,10.426146705840615,129,251,4.824,410.523,33.726,20.396,125.4,1012.1210874251498,28.05,32.787724550898204
1749818729623,63.35499664721021,10.42615029130061,91,155,-17.497,613.412,25.656,31.154,125.4,1012.1219756972112,28.054760956175297,32.7252390438247
1749818732025,63.354997579714365,10.426147448843594,127,241,69.017,326.197,7.568,-30.63,125.5,1012.1348500498505,28.06,32.74
1749818732625,63.35499985825014,10.4261470531198,115,160,64.884,335.267,27.792,-2.994,125.5,1012.134684031936,28.06,32.74
1749818733226,63.35500485930472,10.426144465828342,121,191,52.587,408.078,2.54,9.834,125.5,1012.1340724825524,28.06,32.739312063808576
1749818733826,63.35501203489444,10.426139784180556,116,210,61.315,442.932,7.579,-7.918,125.5,1012.1338332003988,28.06,32.73333000997009
1749818734427,63.35502214303371,10.426131640836454,128,245,29.12,220.563,51.514,-25.898,125.5,1012.1360715568862,28.06,32.73
1749818735028,63.35503451402385,10.426121469922352,108,190,43.083,173.729,33.445,-2.46,125.58452579034942,1012.1414097804392,28.06,32.73
1749818735628,63.355048755266665,10.426110210366666,113,205,-18.203,269.515,54.047,2.594,125.5,1012.145805782652,28.06,32.72070787637089
1749818736229,63.35506328168164,10.426097742265467,117,205,23.877,379.135,38.172,-29.023,125.49071856287424,1012.1501067864272,28.060638722554888,32.71063872255489
1749818736830,63.35507784120155,10.42608389604928,128,145,-4.116,604.504,56.338,0.385,125.48455149501662,1012.1558048902197,28.066636726546907,32.71663672654691
1749818737431,63.35509255611736,10.426070290615897,117,160,31.093,588.118,13.261,-7.137,125.3885143570537,1012.1609740777668,28.07,32.72526420737787
1749818738033,63.355107315180256,10.42605678855796,120,245,-41.913,503.7,53.076,32.309,125.28435940099834,1012.16547557328,28.07,32.73726819541376
1749818738633,63.35512202223698,10.426043210600776,115,185,67.186,363.631,-2.993,-16.607,125.2,1012.1721373253492,28.07,32.73075848303393
