timestamp,lat,lon,Total,Countrate,U238,K40,Th232,Cs137,Height,Press,Temp,Hum
1749564911469,63.79096247458437,9.371722081130507,40,40,40.221,42.94,-16.202,28.135,60.29002493765586,1006.9464615154536,13.95,55.02
1749563693259,63.79096262859696,9.372794589490617,113,170,118.045,179.456,-13.323,13.485,53.97974530831099,1008.5182021934198,16.18000997008973,50.21000997008973
1749563880099,63.7909627565,9.372791838183334,108,195,12.233,517.251,40.645,-2.022,53.919,1008.5221508982036,16.743772455089818,50.84377245508982
1749563869888,63.79096275862843,9.372791679804655,132,244,-47.545,823.747,64.367,28.377,53.9,1008.5192724550898,16.711896207584832,50.81
1749563886707,63.790962761799996,9.372791880022222,108,205,27.145,811.545,-22.714,50.102,54,1008.5231341317366,16.769700598802395,50.88940119760479
1749563866887,63.79096276604245,9.372791716978776,129,214,-40.434,834.425,38.679,48.176,53.9,1008.5198978043911,16.71,50.79
1749563899921,63.790962777563465,9.372792045006243,93,101,56.84,472.215,12.117,-13.189,54,1008.5293724550897,16.82,50.9
1749563878897,63.790962778813984,9.372791810692885,112,149,68.245,544.743,-37.706,64.441,53.9,1008.5219177644711,16.74,50.84
1749563893916,63.79096278518102,9.372791985262172,129,210,21.344,-69.296,59.273,2.964,54,1008.5311868263474,16.8,50.93838323353293
1749563859679,63.790962798250085,9.372791564468864,129,240,39.751,984.977,-5.896,14.774,53.9,1008.5136201980198,16.69,50.750237623762374
1749563913735,63.790962807778705,9.372791970022186,111,175,-31.641,729.656,43.193,14.65,54,1008.5257221556885,16.87,50.8614371257485
1749563857879,63.79096281521223,9.372791647457346,111,140,28.828,501.398,58.815,23.405,53.9,1008.514213772455,16.682155688622753,50.767844311377246
1749563851874,63.79096281529963,9.37279159673533,109,226,15.137,378.811,51.224,-6.911,53.9,1008.5146143712575,16.67,50.75
1749563690256,63.79096281648798,9.37279498254159,110,191,6.478,693.834,44.894,-10.551,54.02696487985212,1008.5171124626122,16.170049850448656,50.23
1749563845867,63.790962818926346,9.372791576169371,119,200,24.814,420.694,10.725,56.417,53.9,1008.5152768693919,16.66,50.69693918245264
1749563926945,63.79096281929047,9.372791999583853,109,151,43.387,353.138,26.692,-6.303,54,1008.5195611776447,16.91106786427146,50.818932135728545
1749563839862,63.790962868341644,9.372791583603492,118,230,3.225,693.966,39.177,4.537,53.9,1008.5153435692922,16.642392821535395,50.73239282153539
1749563853075,63.790962875108875,9.372791601968174,117,195,32.252,443.391,38.503,18.043,53.9,1008.5162924151697,16.674231536926147,50.75423153692615
1749563932953,63.79096290516899,9.372792227750317,118,174,39.838,567.061,14.63,22.308,54,1008.5182422155689,16.94,50.84
1749563838660,63.79096290797869,9.372791501155511,101,150,15.346,710.184,25.242,4.989,53.9,1008.5169281437126,16.64,50.739600798403195
1749563817641,63.79096294199601,9.37279143764471,117,219,53.285,538.84,48.382,-15.04,53.9,1008.5277264471057,16.58066866267465,50.70933133732535
1749563827851,63.790962956206826,9.372791502848521,125,155,-37.754,464.939,98.356,2.599,53.9,1008.5189254491017,16.61,50.74254491017964
1749563771986,63.79096295788408,9.372791647884084,113,161,-3.779,580.647,36.575,28.705,53.9,1008.5456838484547,16.44,50.5645962113659
1749563773791,63.79096296900249,9.372791617356608,121,230,26.721,457.828,49.307,49.813,53.9,1008.5437567298105,16.45,50.553409770687935
1749563779795,63.79096296924678,9.372791560807324,96,118,2.342,477.138,41.903,2.667,53.9,1008.5395304087737,16.47,50.58
1749563785807,63.790962982992525,9.37279156368246,105,205,-3.73,544.198,62.406,-1.051,53.9,1008.5429321036888,16.48321036889332,50.62
1749563782800,63.79096298464003,9.372791527286726,141,271,-19.675,1384.668,9.939,107.375,53.9,1008.5415386454183,16.48,50.6003187250996
